assignment,file,kloc,submission_date,grade,subgrade_classes,subgrade_inheritance,subgrade_polymorphism,subgrade_code_quality,errors_total,pmd_total,checkstyle_total,errors_count,pmd_count,checkstyle_count,cluster_Best practices,cluster_Complexity,cluster_Incomplete code,cluster_Reusability and extendibility,cluster_Side effects,pmd_cat_Best practices,pmd_cat_Code style,pmd_cat_Design,pmd_cat_ErrorProne,checkstyle_cat_Block Checks,checkstyle_cat_Class Design,checkstyle_cat_Coding,checkstyle_cat_Imports,checkstyle_cat_Metrics,checkstyle_cat_SizeViolations,pmd_AbstractClassWithoutAbstractMethod,pmd_AbstractClassWithoutAnyMethod,pmd_ArrayIsStoredDirectly,pmd_AssignmentInOperand,pmd_AssignmentToNonFinalStatic,pmd_AtLeastOneConstructor,pmd_AvoidBranchingStatementAsLastInLoop,pmd_AvoidCatchingGenericException,pmd_AvoidCatchingNPE,pmd_AvoidDeeplyNestedIfStmts,pmd_AvoidDuplicateLiterals,pmd_AvoidPrintStackTrace,pmd_AvoidReassigningLoopVariables,pmd_AvoidReassigningParameters,pmd_AvoidThrowingNullPointerException,pmd_AvoidThrowingRawExceptionTypes,pmd_AvoidUncheckedExceptionsInSignatures,pmd_AvoidUsingHardCodedIP,pmd_BooleanGetMethodName,pmd_CallSuperInConstructor,pmd_ClassWithOnlyPrivateConstructorsShouldBeFinal,pmd_CloseResource,pmd_CognitiveComplexity,pmd_CompareObjectsWithEquals,pmd_ConfusingTernary,pmd_ConstantsInInterface,pmd_ConstructorCallsOverridableMethod,pmd_CouplingBetweenObjects,pmd_CyclomaticComplexity,pmd_DataClass,pmd_DoNotExtendJavaLangThrowable,pmd_DontUseFloatTypeForLoopIndices,pmd_EmptyCatchBlock,pmd_EmptyControlStatement,pmd_EmptyMethodInAbstractClassShouldBeAbstract,pmd_EqualsNull,pmd_ExcessiveParameterList,pmd_ExcessivePublicCount,pmd_ExtendsObject,pmd_FieldDeclarationsShouldBeAtStartOfClass,pmd_FinalFieldCouldBeStatic,pmd_FinalParameterInAbstractMethod,pmd_ForLoopCanBeForeach,pmd_GodClass,pmd_GuardLogStatement,pmd_IdempotentOperations,pmd_IdenticalCatchBranches,pmd_ImmutableField,pmd_ImplicitSwitchFallThrough,pmd_LawOfDemeter,pmd_LiteralsFirstInComparisons,pmd_LocalVariableCouldBeFinal,pmd_LogicInversion,pmd_LooseCoupling,pmd_MethodArgumentCouldBeFinal,pmd_MethodReturnsInternalArray,pmd_MissingOverride,pmd_MutableStaticState,pmd_NPathComplexity,pmd_NcssCount,pmd_NoPackage,pmd_NullAssignment,pmd_OneDeclarationPerLine,pmd_OnlyOneReturn,pmd_PrematureDeclaration,pmd_ReturnEmptyCollectionRatherThanNull,pmd_SignatureDeclareThrowsException,pmd_SimplifiedTernary,pmd_SimplifyBooleanExpressions,pmd_SimplifyBooleanReturns,pmd_SimplifyConditional,pmd_SingletonClassReturningNewInstance,pmd_SingularField,pmd_SwitchDensity,pmd_SwitchStmtsShouldHaveDefault,pmd_SystemPrintln,pmd_TooManyFields,pmd_TooManyMethods,pmd_TooManyStaticImports,pmd_UnnecessaryCast,pmd_UnnecessaryConstructor,pmd_UnnecessaryFullyQualifiedName,pmd_UnnecessaryImport,pmd_UnnecessaryLocalBeforeReturn,pmd_UnnecessaryModifier,pmd_UnnecessaryReturn,pmd_UnnecessarySemicolon,pmd_UnusedAssignment,pmd_UnusedFormalParameter,pmd_UnusedLocalVariable,pmd_UnusedPrivateField,pmd_UnusedPrivateMethod,pmd_UseCollectionIsEmpty,pmd_UseEqualsToCompareStrings,pmd_UseUtilityClass,pmd_UselessOverridingMethod,checkstyle_AnonInnerLength,checkstyle_AvoidInlineConditionals,checkstyle_AvoidNestedBlocks,checkstyle_AvoidNoArgumentSuperConstructorCall,checkstyle_AvoidStarImport,checkstyle_AvoidStaticImport,checkstyle_BooleanExpressionComplexity,checkstyle_ClassDataAbstractionCoupling,checkstyle_ClassFanOutComplexity,checkstyle_CovariantEquals,checkstyle_CyclomaticComplexity,checkstyle_DesignForExtension,checkstyle_EmptyCatchBlock,checkstyle_EqualsAvoidNull,checkstyle_ExecutableStatementCount,checkstyle_ExplicitInitialization,checkstyle_FallThrough,checkstyle_FileLength,checkstyle_FinalClass,checkstyle_HiddenField,checkstyle_HideUtilityClassConstructor,checkstyle_InnerAssignment,checkstyle_InterfaceIsType,checkstyle_JavaNCSS,checkstyle_LambdaBodyLength,checkstyle_MagicNumber,checkstyle_MethodLength,checkstyle_MissingCtor,checkstyle_MissingSwitchDefault,checkstyle_ModifiedControlVariable,checkstyle_MultipleStringLiterals,checkstyle_NPathComplexity,checkstyle_NestedForDepth,checkstyle_NestedIfDepth,checkstyle_NestedTryDepth,checkstyle_ParameterAssignment,checkstyle_ParameterNumber,checkstyle_ReturnCount,checkstyle_SimplifyBooleanExpression,checkstyle_SimplifyBooleanReturn,checkstyle_UnusedLocalVariable,checkstyle_VariableDeclarationUsageDistance,checkstyle_VisibilityModifier
HAN OOPD,aGFzaDQ0MDczMDk3NTg2Mjc2NTM2OQ==,2.03,2017-11-01,8.5,9.0,8.0,8.0,9.0,181.77339901477833,117.73399014778326,64.03940886699507,21.674876847290644,15.763546798029559,5.9113300492610845,89.65517241379311,2.4630541871921183,42.364532019704434,46.79802955665025,0.4926108374384237,6.403940886699508,79.80295566502464,29.064039408866996,2.4630541871921183,0.0,16.256157635467982,46.79802955665025,0.0,0.9852216748768474,0.0,0.0,0.0,0.4926108374384237,0.4926108374384237,0.0,0.9852216748768474,0.0,0.0,0.0,0.0,0.4926108374384237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4926108374384237,4.433497536945813,0.0,0.0,0.4926108374384237,0.4926108374384237,0.4926108374384237,0.0,0.0,0.0,0.4926108374384237,0.0,0.0,0.0,0.0,0.9852216748768474,0.0,0.0,0.0,0.0,0.0,0.0,9.852216748768473,0.0,0.9852216748768474,0.9852216748768474,0.0,0.0,0.0,2.9556650246305423,0.4926108374384237,0.9852216748768474,0.0,12.315270935960593,0.0,0.9852216748768474,37.4384236453202,0.0,0.0,7.881773399014779,0.0,0.4926108374384237,0.0,0.0,0.4926108374384237,21.674876847290644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9408866995073897,0.0,2.9556650246305423,0.0,0.0,0.4926108374384237,0.0,0.0,0.0,0.0,0.0,0.4926108374384237,0.4926108374384237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4926108374384237,0.4926108374384237,0.4926108374384237,0.0,0.0,0.4926108374384237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4926108374384237,0.9852216748768474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.852216748768473,2.4630541871921183,0.0,0.0,0.4926108374384237,0.0,26.108374384236456,0.0,3.4482758620689657,2.9556650246305423,0.0,3.4482758620689657,0.0,0.0,0.0,0.0,0.0,0.0,0.4926108374384237,0.0,0.0,0.0,0.0,12.807881773399016
HAN OOPD,aGFzaC0xNTI2NDg4MDc1MzYwOTQ0ODM4,3.155,2018-04-05,7.9,9.0,9.0,8.0,8.0,340.09508716323296,241.2044374009509,98.8906497622821,20.28526148969889,12.678288431061807,7.6069730586370845,179.71473851030112,6.3391442155309035,56.1014263074485,96.03803486529318,1.9017432646592711,19.334389857369256,162.59904912836768,57.36925515055468,1.9017432646592711,0.0,20.602218700475436,70.04754358161648,5.388272583201268,2.5356576862123617,0.3169572107765452,0.0,0.0,0.6339144215530904,0.0,0.0,1.5847860538827259,0.0,0.0,0.0,0.9508716323296356,0.0,0.9508716323296356,0.3169572107765452,0.3169572107765452,0.0,0.0,0.0,0.0,0.0,1.9017432646592711,0.0,0.3169572107765452,1.9017432646592711,0.0,0.0,0.0,0.9508716323296356,0.0,1.2678288431061808,0.3169572107765452,0.0,0.0,0.0,0.0,0.3169572107765452,0.0,0.0,0.0,0.0,6.022187004754358,0.9508716323296356,0.0,0.0,0.6339144215530904,0.0,0.0,0.0,11.093502377179082,0.0,35.49920760697306,0.0,49.128367670364504,0.0,12.044374009508717,90.64976228209193,0.0,0.0,0.0,0.3169572107765452,0.0,0.0,0.0,0.3169572107765452,9.508716323296355,0.0,0.3169572107765452,0.0,0.0,0.0,1.2678288431061808,0.0,0.3169572107765452,1.9017432646592711,0.0,0.0,0.9508716323296356,0.3169572107765452,0.9508716323296356,0.0,0.0,0.0,0.3169572107765452,2.218700475435816,0.0,0.0,0.0,0.9508716323296356,1.5847860538827259,0.6339144215530904,0.3169572107765452,0.3169572107765452,0.3169572107765452,0.6339144215530904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.218700475435816,3.1695721077654517,0.0,0.6339144215530904,0.3169572107765452,0.3169572107765452,1.2678288431061808,16.48177496038035,0.0,0.0,0.3169572107765452,4.120443740095087,0.0,0.0,0.0,28.84310618066561,0.0,0.3169572107765452,0.0,0.0,0.0,25.03961965134707,0.0,1.5847860538827259,0.0,0.3169572107765452,0.9508716323296356,0.3169572107765452,0.6339144215530904,3.486529318541997,0.0,0.3169572107765452,0.0,1.9017432646592711,0.0,1.2678288431061808,0.3169572107765452,0.6339144215530904,4.120443740095087
HAN OOPD,aGFzaDMwNDI2NzIxNDEyMTc4Mzg0ODU=,1.564,2018-10-30,5.0,6.0,6.0,5.0,6.0,366.36828644501276,165.6010230179028,200.76726342710998,28.132992327365727,18.542199488491047,9.59079283887468,140.66496163682865,11.508951406649617,51.15089514066496,163.04347826086956,0.0,10.869565217391305,119.56521739130434,29.41176470588235,5.754475703324808,0.0,20.460358056265985,173.27365728900256,0.0,6.39386189258312,0.639386189258312,0.0,0.0,0.0,0.0,0.0,0.639386189258312,0.0,0.0,0.0,0.0,0.639386189258312,3.19693094629156,0.0,0.0,0.0,0.0,0.0,0.0,0.639386189258312,1.278772378516624,0.0,0.0,2.557544757033248,1.918158567774936,0.0,0.0,0.0,0.0,4.475703324808184,0.0,0.0,0.0,0.0,0.639386189258312,2.557544757033248,0.0,0.0,0.0,0.0,0.0,0.639386189258312,0.0,0.639386189258312,1.278772378516624,0.0,0.0,0.0,13.427109974424551,0.0,4.475703324808184,0.0,24.93606138107417,0.0,0.0,63.29923273657289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918158567774936,15.345268542199488,0.0,1.278772378516624,0.0,0.0,0.639386189258312,0.639386189258312,0.0,0.0,0.0,0.0,0.0,4.475703324808184,0.639386189258312,0.639386189258312,0.0,0.0,0.0,0.0,3.19693094629156,7.033248081841432,0.0,0.0,0.0,0.0,0.639386189258312,0.0,0.0,0.0,0.0,1.918158567774936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.557544757033248,0.639386189258312,0.0,0.0,3.19693094629156,11.508951406649617,0.0,0.0,0.639386189258312,2.557544757033248,0.0,0.0,0.0,18.542199488491047,0.0,0.0,0.0,0.0,0.0,135.54987212276214,0.0,0.639386189258312,0.0,0.0,6.39386189258312,0.0,0.0,5.115089514066496,0.0,0.0,0.0,3.19693094629156,0.639386189258312,0.639386189258312,0.0,0.0,8.951406649616368
HAN OOPD,aGFzaC02NzI1NDk0NDI1OTE0NzA3Nzk0,1.928,2018-04-05,8.0,8.0,8.0,8.0,8.5,280.60165975103735,189.31535269709545,91.28630705394191,21.265560165975103,15.04149377593361,6.224066390041494,130.70539419087137,3.6307053941908713,37.86307053941909,107.36514522821577,1.037344398340249,16.597510373443985,118.25726141078839,53.42323651452282,1.037344398340249,0.0,27.4896265560166,61.72199170124482,0.0,1.5560165975103735,0.5186721991701245,0.0,0.0,0.5186721991701245,0.0,0.0,1.037344398340249,0.0,0.0,0.0,1.037344398340249,0.0,2.074688796680498,0.0,0.0,0.0,0.0,0.0,0.0,0.5186721991701245,1.5560165975103735,0.0,0.0,1.037344398340249,0.0,0.0,0.0,0.5186721991701245,0.0,0.5186721991701245,1.037344398340249,0.0,0.0,0.0,0.0,0.5186721991701245,0.0,0.0,0.0,0.0,0.0,0.5186721991701245,0.0,0.0,0.0,0.0,0.0,0.0,9.336099585062241,0.0,37.344398340248965,0.0,39.41908713692946,0.0,2.074688796680498,68.46473029045643,0.5186721991701245,0.0,0.0,0.0,0.0,0.0,0.5186721991701245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5560165975103735,0.0,1.037344398340249,9.336099585062241,0.0,1.037344398340249,0.0,0.0,0.0,0.5186721991701245,3.6307053941908713,0.0,2.074688796680498,0.0,0.5186721991701245,0.0,0.5186721991701245,0.0,0.0,0.5186721991701245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037344398340249,0.0,0.0,0.5186721991701245,21.78423236514523,0.0,0.0,0.5186721991701245,0.0,0.0,0.0,0.0,15.560165975103734,0.0,0.0,0.0,0.0,0.0,38.38174273858921,0.0,1.037344398340249,1.037344398340249,0.0,2.5933609958506225,0.0,0.0,1.037344398340249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.074688796680498,5.7053941908713695
HAN OOPD,aGFzaC0xNDUyOTY5NTQxMTk4MjU5ODIw,2.332,2018-10-31,7.5,8.0,8.0,7.5,7.0,207.11835334476845,141.50943396226415,65.6089193825043,18.43910806174957,12.864493996569468,5.5746140651801035,107.20411663807892,3.0017152658662094,9.86277873070326,87.04974271012007,0.0,3.0017152658662094,87.90737564322471,45.45454545454546,5.145797598627787,0.0,14.579759862778731,49.313893653516296,0.8576329331046313,0.8576329331046313,0.0,0.0,0.42881646655231564,0.0,2.1440823327615783,0.8576329331046313,1.7152658662092626,0.0,2.1440823327615783,0.0,0.42881646655231564,0.0,0.42881646655231564,0.0,0.0,0.0,0.0,0.0,0.0,0.8576329331046313,0.42881646655231564,0.0,0.42881646655231564,1.2864493996569468,0.0,0.42881646655231564,0.0,0.0,0.0,0.8576329331046313,0.0,0.0,0.0,1.2864493996569468,0.0,0.0,0.0,0.0,0.0,0.0,12.006861063464838,2.1440823327615783,0.0,1.2864493996569468,0.0,0.0,0.0,0.0,3.0017152658662094,0.0,33.876500857632934,0.0,14.150943396226417,0.0,0.42881646655231564,54.45969125214408,0.0,0.0,0.0,0.0,0.0,0.0,0.42881646655231564,0.0,3.430531732418525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42881646655231564,0.0,0.42881646655231564,0.42881646655231564,0.42881646655231564,0.0,0.0,0.0,0.0,0.0,0.42881646655231564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42881646655231564,0.0,0.0,3.859348198970841,0.0,0.0,0.8576329331046313,0.0,0.0,0.42881646655231564,0.0,0.0,0.42881646655231564,0.0,0.0,0.0,0.0,1.2864493996569468,0.0,0.0,0.0,0.0,1.7152658662092626,0.42881646655231564,0.0,0.0,0.0,37.30703259005146,0.0,3.0017152658662094,0.42881646655231564,0.0,0.0,0.0,0.0,2.1440823327615783,0.0,0.0,0.0,0.8576329331046313,0.0,0.0,0.0,0.0,12.864493996569468
HAN OOPD,aGFzaDE0MTE0OTU4NTYxMzU5MDgxMjg=,1.043,2019-04-04,8.0,7.0,8.0,8.0,8.0,497.6030680728668,195.5896452540748,302.013422818792,30.68072866730585,18.21668264621285,12.464046021093003,170.6615532118888,5.752636625119847,38.350910834132314,282.8379674017258,0.0,9.587727708533079,157.2387344199425,28.763183125599234,0.0,0.0,55.60882070949185,242.56951102588687,0.0,3.8350910834132312,0.0,0.0,0.0,0.0,0.0,0.0,0.9587727708533078,0.0,0.0,0.0,0.0,0.0,0.9587727708533078,0.0,0.0,0.0,0.0,0.0,0.0,3.8350910834132312,0.0,0.0,0.0,0.9587727708533078,0.0,2.8763183125599237,0.0,0.0,0.0,1.9175455417066156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.422818791946309,0.0,7.6701821668264625,0.0,54.650047938638544,0.0,1.9175455417066156,78.61936720997124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8763183125599237,12.464046021093003,0.0,0.0,0.0,0.0,0.0,1.9175455417066156,0.0,0.0,1.9175455417066156,0.0,0.0,2.8763183125599237,0.0,0.9587727708533078,0.0,0.0,0.0,0.0,0.0,3.8350910834132312,0.0,0.0,0.0,0.0,0.0,0.0,0.9587727708533078,0.0,0.0,0.0,0.0,0.0,0.0,2.8763183125599237,0.0,0.0,0.0,0.0,0.9587727708533078,0.9587727708533078,0.0,0.0,1.9175455417066156,37.392138063279006,0.0,0.0,0.0,1.9175455417066156,0.0,0.0,0.0,14.381591562799617,0.0,0.0,0.0,0.0,0.0,216.68264621284757,0.0,0.9587727708533078,0.0,0.0,0.9587727708533078,0.0,0.0,0.0,0.0,0.0,0.0,3.8350910834132312,0.0,0.9587727708533078,0.0,0.0,18.21668264621285
HAN OOPD,aGFzaC0xNDU0NzYyMzY0NjYyODkzMjAw,0.728,2018-04-05,8.9,9.0,9.0,9.0,9.0,394.2307692307692,240.3846153846154,153.84615384615384,28.846153846153847,17.857142857142858,10.989010989010989,217.03296703296704,1.3736263736263736,42.582417582417584,133.24175824175825,0.0,15.10989010989011,207.41758241758242,17.857142857142858,0.0,0.0,61.81318681318682,90.65934065934066,0.0,1.3736263736263736,0.0,0.0,0.0,0.0,0.0,0.0,1.3736263736263736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7472527472527473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3736263736263736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.362637362637363,0.0,2.7472527472527473,0.0,85.16483516483517,0.0,0.0,112.63736263736264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3736263736263736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3736263736263736,0.0,0.0,10.989010989010989,0.0,1.3736263736263736,0.0,0.0,0.0,0.0,0.0,4.120879120879121,0.0,0.0,0.0,0.0,0.0,2.7472527472527473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3736263736263736,0.0,0.0,0.0,59.065934065934066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.736263736263737,0.0,0.0,0.0,0.0,0.0,67.3076923076923,0.0,1.3736263736263736,0.0,0.0,5.4945054945054945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7472527472527473,0.0,2.7472527472527473
HAN OOPD,aGFzaC01NDQ0MTk3Mzk5ODMyNjI4Mzk1,0.924,2018-05-15,5.9,5.5,5.5,5.5,5.5,623.3766233766233,203.46320346320346,419.9134199134199,34.63203463203463,25.974025974025974,8.658008658008658,120.12987012987013,6.4935064935064934,88.74458874458874,408.008658008658,0.0,7.575757575757575,135.28138528138527,59.52380952380952,1.0822510822510822,0.0,48.7012987012987,370.1298701298701,0.0,1.0822510822510822,0.0,0.0,0.0,0.0,0.0,0.0,1.0822510822510822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1645021645021645,3.2467532467532467,0.0,0.0,2.1645021645021645,0.0,0.0,0.0,1.0822510822510822,0.0,3.2467532467532467,2.1645021645021645,0.0,0.0,0.0,0.0,3.2467532467532467,0.0,0.0,0.0,0.0,0.0,18.398268398268396,0.0,1.0822510822510822,0.0,0.0,0.0,0.0,11.904761904761903,0.0,16.233766233766232,0.0,34.63203463203463,0.0,2.1645021645021645,73.59307359307358,0.0,0.0,1.0822510822510822,0.0,0.0,0.0,0.0,4.329004329004329,1.0822510822510822,0.0,0.0,0.0,0.0,0.0,1.0822510822510822,0.0,0.0,1.0822510822510822,0.0,0.0,0.0,1.0822510822510822,1.0822510822510822,0.0,0.0,0.0,0.0,15.15151515151515,0.0,0.0,0.0,1.0822510822510822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822510822510822,0.0,0.0,0.0,24.89177489177489,0.0,0.0,0.0,1.0822510822510822,0.0,0.0,0.0,30.3030303030303,0.0,0.0,0.0,0.0,0.0,336.5800865800866,0.0,1.0822510822510822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822510822510822,0.0,0.0,23.809523809523807
HAN OOPD,aGFzaDkwNzIzMzU2ODUzMDgyMTUwMjI=,0.6,2018-04-05,6.0,6.0,5.5,5.5,5.5,568.3333333333334,138.33333333333334,430.0,40.0,18.333333333333336,21.666666666666668,101.66666666666667,1.6666666666666667,86.66666666666667,365.0,13.333333333333334,8.333333333333334,105.0,23.333333333333336,1.6666666666666667,0.0,38.333333333333336,386.6666666666667,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.6666666666666667,0.0,26.666666666666668,0.0,0.0,61.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,26.666666666666668,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,323.33333333333337,0.0,1.6666666666666667,0.0,6.666666666666667,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,3.3333333333333335,0.0,5.0,0.0,11.666666666666668
HAN OOPD,aGFzaC02NDE0NTgzNjcyNjIzMzUzNDM3,1.108,2017-11-01,7.9,9.0,9.0,8.0,8.0,425.9927797833935,195.8483754512635,230.14440433212994,31.588447653429597,20.758122743682307,10.830324909747292,154.3321299638989,11.732851985559567,48.73646209386281,211.1913357400722,0.0,15.342960288808664,153.42960288808663,25.27075812274368,1.8050541516245486,0.0,31.5884476534296,192.23826714801442,0.0,4.512635379061371,1.8050541516245486,0.0,0.0,0.0,0.0,0.0,1.8050541516245486,0.0,0.0,0.0,0.0,0.0,6.31768953068592,0.0,0.0,0.0,0.0,0.0,0.0,0.9025270758122743,2.707581227436823,0.0,0.0,2.707581227436823,0.9025270758122743,0.0,0.0,0.0,0.0,1.8050541516245486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8050541516245486,0.0,0.0,0.0,0.0,0.0,0.0,6.31768953068592,0.0,6.31768953068592,0.0,67.68953068592057,0.0,0.9025270758122743,69.49458483754512,0.0,0.0,0.0,0.9025270758122743,0.0,0.0,0.0,0.0,0.9025270758122743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.512635379061371,0.0,0.0,2.707581227436823,0.0,0.9025270758122743,0.0,0.0,0.0,0.0,9.927797833935017,0.0,0.0,0.0,0.0,0.0,0.0,0.9025270758122743,1.8050541516245486,2.707581227436823,0.0,0.9025270758122743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8050541516245486,0.0,0.0,1.8050541516245486,25.27075812274368,0.0,0.0,1.8050541516245486,0.0,0.0,0.0,0.0,15.342960288808664,0.0,0.0,0.0,0.0,0.0,171.48014440433212,0.0,1.8050541516245486,0.0,0.0,1.8050541516245486,0.9025270758122743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9025270758122743,0.9025270758122743,6.31768953068592
HAN OOPD,aGFzaDYwNDYwNDQ4NzkxNTkwNjg2NTQ=,1.14,2018-04-05,7.0,7.0,7.0,7.0,7.5,361.40350877192986,202.63157894736844,158.77192982456143,30.701754385964914,21.05263157894737,9.649122807017545,146.49122807017545,1.7543859649122808,83.33333333333334,129.8245614035088,0.0,27.192982456140353,141.2280701754386,33.333333333333336,0.8771929824561404,0.0,39.47368421052632,117.54385964912282,0.8771929824561404,0.8771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,1.7543859649122808,0.0,0.0,0.0,0.0,0.8771929824561404,1.7543859649122808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,0.0,0.0,0.8771929824561404,0.0,0.8771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,20.17543859649123,0.0,4.385964912280702,0.0,33.333333333333336,0.0,4.385964912280702,88.59649122807018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7543859649122808,0.8771929824561404,0.0,0.0,0.0,0.0,0.0,0.8771929824561404,0.0,0.0,5.2631578947368425,0.0,0.0,7.894736842105264,0.0,0.8771929824561404,0.0,0.0,0.0,0.0,8.771929824561404,0.0,1.7543859649122808,0.0,0.0,1.7543859649122808,0.8771929824561404,0.0,7.894736842105264,0.8771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771929824561404,0.0,0.0,0.8771929824561404,0.0,0.0,0.0,26.315789473684212,0.0,0.0,0.0,1.7543859649122808,0.0,0.0,0.0,26.315789473684212,0.0,0.0,0.0,0.0,0.0,80.70175438596492,0.0,1.7543859649122808,0.0,0.0,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771929824561404,0.0,0.8771929824561404,13.157894736842106
HAN OOPD,aGFzaC0xNjY4OTczODk0MzEyMDcyMTcx,0.937,2018-04-05,8.8,9.0,9.0,9.0,9.0,305.22945570971183,182.4973319103522,122.73212379935966,29.882604055496266,18.14300960512273,11.739594450373533,104.58911419423691,0.0,114.19423692636072,84.31163287086446,2.134471718249733,5.336179295624333,100.32017075773746,75.77374599786552,1.0672358591248665,0.0,18.14300960512273,103.52187833511205,0.0,0.0,1.0672358591248665,0.0,0.0,0.0,0.0,0.0,1.0672358591248665,0.0,0.0,0.0,0.0,0.0,0.0,1.0672358591248665,0.0,0.0,0.0,0.0,0.0,1.0672358591248665,2.134471718249733,0.0,0.0,0.0,0.0,0.0,0.0,1.0672358591248665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0672358591248665,0.0,1.0672358591248665,0.0,0.0,0.0,1.0672358591248665,0.0,0.0,0.0,0.0,0.0,0.0,36.28601921024546,0.0,17.075773745997864,0.0,18.14300960512273,0.0,3.2017075773745995,75.77374599786552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0672358591248665,1.0672358591248665,0.0,0.0,0.0,0.0,11.739594450373533,0.0,0.0,0.0,8.537886872998932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0672358591248665,0.0,0.0,0.0,3.2017075773745995,0.0,0.0,0.0,40.554962646744926,0.0,0.0,0.0,0.0,0.0,43.756670224119524,0.0,1.0672358591248665,0.0,1.0672358591248665,0.0,0.0,0.0,1.0672358591248665,0.0,0.0,1.0672358591248665,0.0,11.739594450373533,0.0,0.0,1.0672358591248665,17.075773745997864
